latitude,longitude,timestamp
40.56209,-74.27378,
40.56215,-74.27376,
40.56231,-74.27372,
40.56248,-74.27368,
40.56277,-74.2736,
40.56294,-74.27356,
40.56341,-74.27343,
40.56354,-74.2734,
40.56404,-74.27327,
40.5641,-74.27325,
40.56415,-74.27324,
40.56467,-74.27308,
40.56496,-74.27301,
40.56508,-74.27298,
40.56549,-74.27288,
40.56589,-74.27278,
40.5664,-74.27265,
40.56677,-74.27255,
40.56697,-74.2725,
40.56716,-74.27245,
40.56721,-74.27244,
40.56736,-74.2724,
40.56739,-74.27239,
40.56746,-74.27237,
40.5676,-74.27234,
40.56778,-74.27229,
40.56808,-74.27222,
40.56824,-74.27217,
40.56835,-74.27214,
40.56857,-74.27209,
40.56874,-74.27204,
40.56898,-74.27198,
40.56941,-74.27186,
40.56968,-74.27179,
40.57008,-74.27169,
40.57123,-74.27139,
40.57138,-74.27134,
40.57173,-74.27123,
40.57175,-74.27122,
40.57193,-74.27114,
40.57282,-74.27075,
40.57309,-74.27065,
40.57331,-74.27056,
40.57339,-74.27052,
40.5737,-74.27039,
40.5737,-74.27039,
40.5737,-74.27039,
40.57374,-74.27038,
40.5739,-74.27031,
40.57398,-74.27027,
40.57421,-74.27016,
40.57442,-74.27012,
40.57509,-74.26997,
40.57541,-74.26991,
40.57547,-74.26989,
40.57554,-74.26988,
40.57569,-74.26984,
40.57578,-74.26983,
40.57627,-74.26972,
40.57654,-74.26966,
40.57676,-74.26961,
40.57721,-74.26947,
40.57754,-74.26937,
40.5776,-74.26935,
40.57797,-74.26924,
40.57813,-74.26917,
40.57856,-74.269,
40.5791,-74.26881,
40.57937,-74.26873,
40.57966,-74.26864,
40.57986,-74.26858,
40.58015,-74.2685,
40.58101,-74.26825,
40.58136,-74.26815,
40.58153,-74.2681,
40.58199,-74.26798,
40.58221,-74.26792,
40.58276,-74.26778,
40.58376,-74.26753,
40.58406,-74.26745,
40.58458,-74.26729,
40.5847,-74.26726,
40.58509,-74.26715,
40.58567,-74.267,
40.58612,-74.26688,
40.58646,-74.26679,
40.58658,-74.26676,
40.58663,-74.26674,
40.58703,-74.26663,
40.58803,-74.26638,
40.58835,-74.2663,
40.58882,-74.26617,
40.58893,-74.26613,
40.58909,-74.26609,
40.58948,-74.26602,
40.58971,-74.26601,
40.58973,-74.26601,
40.58994,-74.26602,
40.59002,-74.26604,
40.59041,-74.26612,
40.59056,-74.26616,
40.59125,-74.26636,
40.59193,-74.26656,
40.59204,-74.2666,
40.59209,-74.26661,
40.5923,-74.26668,
40.59247,-74.26672,
40.59279,-74.26681,
40.5938,-74.26711,
40.59386,-74.26712,
40.59449,-74.2673,
40.59479,-74.26739,
40.5953,-74.26753,
40.59592,-74.26771,
40.59592,-74.26771,
40.59602,-74.26713,
40.59602,-74.26711,
40.59606,-74.26691,
40.5962,-74.26608,
40.59645,-74.26463,
40.59648,-74.26446,
40.59666,-74.26337,
40.59666,-74.26337,
40.59536,-74.26297,
40.59526,-74.26294,
40.59491,-74.26282,
40.59484,-74.2628,
40.59474,-74.26277,
40.59474,-74.26277,
40.59474,-74.26277,
40.59459,-74.26272,
40.59459,-74.26272,
40.59459,-74.26272,
40.59484,-74.2628,
40.59491,-74.26282,
40.5952,-74.26292,
40.5952,-74.26292,
40.5952,-74.26292,
40.59526,-74.26294,
40.59536,-74.26297,
40.59666,-74.26337,
40.59666,-74.26337,
40.59648,-74.26446,
40.59645,-74.26463,
40.5962,-74.26608,
40.59606,-74.26691,
40.59602,-74.26711,
40.59602,-74.26713,
40.59598,-74.26737,
40.59598,-74.26737,
40.59598,-74.26737,
40.59602,-74.26713,
40.59602,-74.26711,
40.59606,-74.26691,
40.5962,-74.26608,
40.59645,-74.26463,
40.59648,-74.26446,
40.59666,-74.26337,
40.59676,-74.26281,
40.59692,-74.26191,
40.59696,-74.26163,
40.59709,-74.26091,
40.59711,-74.2608,
40.59719,-74.26032,
40.59723,-74.26009,
40.59726,-74.25987,
40.59729,-74.25967,
40.59732,-74.25942,
40.59734,-74.25918,
40.59736,-74.25896,
40.59738,-74.25873,
40.59739,-74.25853,
40.5974,-74.2585,
40.59741,-74.2583,
40.59741,-74.25811,
40.59741,-74.25791,
40.59741,-74.25759,
40.59741,-74.25744,
40.59741,-74.25741,
40.5974,-74.25703,
40.59738,-74.25681,
40.59736,-74.25664,
40.59727,-74.25632,
40.59717,-74.25606,
40.5971,-74.2559,
40.59678,-74.25508,
40.59668,-74.25489,
40.59636,-74.25424,
40.59625,-74.25403,
40.59615,-74.25383,
40.59613,-74.2538,
40.59611,-74.25376,
40.59591,-74.25325,
40.59587,-74.2531,
40.59585,-74.25305,
40.59579,-74.25282,
40.59573,-74.25263,
40.5957,-74.25253,
40.59567,-74.25244,
40.59564,-74.25232,
40.59558,-74.25211,
40.59555,-74.252,
40.59552,-74.25189,
40.59546,-74.2517,
40.59543,-74.25161,
40.59542,-74.25156,
40.59541,-74.25151,
40.59534,-74.25129,
40.59533,-74.25126,
40.5953,-74.25115,
40.59526,-74.251,
40.59518,-74.25077,
40.59513,-74.25066,
40.59506,-74.2505,
40.59498,-74.25035,
40.59473,-74.24988,
40.5945,-74.2495,
40.59409,-74.24881,
40.59398,-74.24859,
40.59384,-74.24794,
40.59384,-74.24791,
40.59363,-74.24702,
40.59342,-74.24616,
40.59335,-74.24591,
40.59321,-74.24541,
40.59317,-74.24527,
40.5931,-74.24474,
40.5931,-74.24434,
40.59309,-74.24388,
40.59309,-74.24344,
40.59309,-74.2429,
40.59309,-74.2426,
40.59309,-74.24251,
40.59309,-74.24222,
40.59308,-74.24174,
40.59308,-74.24152,
40.59308,-74.24114,
40.59308,-74.2408,
40.59308,-74.24044,
40.59308,-74.23953,
40.5931,-74.23915,
40.59311,-74.23893,
40.59327,-74.23786,
40.59335,-74.2374,
40.59344,-74.23704,
40.59346,-74.23696,
40.59353,-74.23668,
40.59358,-74.23641,
40.59363,-74.23613,
40.59365,-74.23587,
40.59367,-74.23558,
40.59367,-74.23526,
40.59366,-74.23493,
40.59362,-74.23461,
40.59358,-74.2343,
40.59352,-74.23399,
40.59344,-74.23366,
40.59341,-74.23355,
40.59337,-74.23344,
40.59333,-74.23331,
40.59314,-74.23295,
40.59306,-74.23279,
40.59297,-74.23262,
40.59288,-74.23245,
40.59288,-74.23245,
40.59272,-74.23203,
40.59251,-74.23155,
40.59241,-74.23133,
40.59231,-74.23111,
40.59219,-74.23088,
40.59207,-74.23063,
40.59192,-74.23035,
40.59186,-74.23024,
40.59182,-74.23016,
40.59178,-74.23007,
40.59175,-74.22997,
40.59172,-74.22987,
40.5917,-74.22978,
40.59168,-74.22969,
40.59167,-74.22961,
40.59167,-74.2295,
40.59168,-74.22941,
40.59169,-74.22932,
40.59172,-74.22924,
40.59174,-74.22917,
40.59177,-74.2291,
40.59182,-74.22903,
40.59186,-74.22898,
40.5919,-74.22893,
40.59196,-74.22888,
40.59202,-74.22884,
40.59209,-74.22881,
40.59217,-74.22878,
40.59226,-74.22877,
40.59234,-74.22876,
40.59243,-74.22877,
40.59285,-74.22882,
40.59319,-74.22886,
40.59334,-74.22888,
40.59341,-74.22888,
40.59349,-74.22888,
40.59356,-74.22887,
40.59362,-74.22885,
40.59368,-74.22883,
40.59374,-74.2288,
40.5938,-74.22876,
40.59386,-74.22872,
40.59391,-74.22866,
40.59396,-74.22859,
40.594,-74.22851,
40.59404,-74.22843,
40.59407,-74.22834,
40.59409,-74.22825,
40.5941,-74.22816,
40.5941,-74.22807,
40.59409,-74.22797,
40.59408,-74.22788,
40.59406,-74.22778,
40.59402,-74.22769,
40.59398,-74.2276,
40.59393,-74.22753,
40.59388,-74.22747,
40.59382,-74.22742,
40.59376,-74.22737,
40.5937,-74.22734,
40.59363,-74.22732,
40.59357,-74.2273,
40.59351,-74.22729,
40.59345,-74.2273,
40.59338,-74.22731,
40.59332,-74.22733,
40.59326,-74.22736,
40.5932,-74.2274,
40.59314,-74.22745,
40.59309,-74.2275,
40.59305,-74.22755,
40.59301,-74.22761,
40.59297,-74.22769,
40.59294,-74.22777,
40.59291,-74.22787,
40.5929,-74.22797,
40.59288,-74.22809,
40.59288,-74.2282,
40.59288,-74.22833,
40.59288,-74.22846,
40.5929,-74.22859,
40.59293,-74.22872,
40.59296,-74.22886,
40.593,-74.229,
40.59304,-74.22912,
40.59308,-74.22922,
40.59316,-74.22941,
40.59324,-74.2296,
40.59328,-74.22969,
40.59331,-74.22976,
40.59338,-74.22989,
40.59343,-74.23001,
40.59347,-74.23009,
40.59349,-74.23013,
40.5937,-74.23052,
40.59373,-74.23058,
40.59376,-74.23064,
40.59382,-74.23076,
40.59389,-74.2309,
40.59396,-74.23106,
40.59416,-74.23158,
40.59416,-74.23158,
40.59437,-74.23202,
40.59448,-74.23221,
40.59448,-74.23221,
40.59459,-74.23239,
40.59467,-74.23251,
40.59474,-74.23261,
40.59488,-74.23274,
40.595,-74.23284,
40.59512,-74.23292,
40.59523,-74.23297,
40.59535,-74.233,
40.59546,-74.23301,
40.59556,-74.233,
40.59566,-74.23297,
40.59578,-74.23291,
40.59594,-74.23282,
40.59651,-74.23245,
40.59677,-74.2323,
40.59699,-74.23217,
40.59719,-74.23206,
40.59827,-74.23149,
40.59955,-74.23085,
40.60055,-74.23027,
40.60082,-74.23012,
40.60367,-74.22843,
40.60503,-74.2276,
40.60503,-74.2276,
40.60503,-74.2276,
40.6074,-74.22617,
40.6078,-74.22592,
40.61009,-74.22454,
40.61141,-74.22374,
40.61614,-74.22088,
40.61625,-74.22081,
40.62259,-74.21697,
40.62287,-74.2168,
40.62287,-74.2168,
40.62379,-74.21623,
40.62583,-74.21502,
40.62785,-74.21381,
40.6285,-74.2134,
40.62892,-74.21312,
40.62962,-74.21267,
40.63106,-74.21173,
40.63141,-74.21151,
40.63204,-74.2111,
40.63288,-74.21058,
40.63568,-74.20886,
40.63663,-74.20829,
40.63799,-74.20754,
40.63902,-74.20697,
40.63989,-74.20647,
40.64086,-74.2059,
40.6417,-74.20538,
40.64332,-74.20438,
40.64493,-74.20336,
40.64557,-74.20294,
40.64724,-74.20188,
40.64758,-74.20164,
40.6479,-74.2014,
40.64818,-74.20117,
40.6485,-74.20086,
40.64881,-74.20054,
40.64896,-74.20037,
40.64914,-74.20017,
40.64941,-74.19982,
40.64967,-74.19944,
40.64992,-74.19905,
40.65013,-74.19868,
40.65033,-74.19832,
40.65113,-74.19687,
40.65137,-74.19643,
40.65157,-74.19605,
40.65183,-74.19558,
40.65202,-74.19523,
40.65224,-74.19483,
40.65244,-74.19447,
40.65265,-74.19407,
40.65285,-74.1937,
40.65307,-74.19332,
40.65327,-74.19294,
40.65348,-74.19256,
40.65369,-74.19217,
40.65389,-74.1918,
40.65415,-74.19132,
40.65432,-74.19101,
40.65458,-74.19057,
40.65484,-74.19017,
40.65508,-74.18983,
40.65531,-74.18951,
40.65558,-74.18916,
40.65585,-74.18884,
40.65613,-74.18854,
40.65644,-74.18822,
40.6567,-74.18796,
40.65688,-74.1878,
40.65707,-74.18763,
40.65726,-74.18746,
40.65744,-74.18731,
40.65766,-74.18714,
40.65788,-74.18697,
40.65839,-74.18661,
40.65946,-74.18587,
40.66043,-74.18519,
40.66089,-74.18486,
40.66089,-74.18486,
40.66191,-74.18397,
40.66292,-74.18309,
40.66341,-74.18266,
40.66369,-74.18242,
40.66428,-74.18196,
40.66453,-74.18168,
40.66466,-74.18151,
40.66491,-74.18111,
40.665,-74.18099,
40.6651,-74.18089,
40.66519,-74.1808,
40.66533,-74.1807,
40.66544,-74.18064,
40.66556,-74.18058,
40.66569,-74.18055,
40.66581,-74.18056,
40.66595,-74.18059,
40.66609,-74.18066,
40.66621,-74.18076,
40.66631,-74.18089,
40.66641,-74.18105,
40.66651,-74.18123,
40.6668,-74.1818,
40.66711,-74.18233,
40.66721,-74.18249,
40.66732,-74.18263,
40.66739,-74.18271,
40.66746,-74.18279,
40.66754,-74.18286,
40.66761,-74.18293,
40.66768,-74.18298,
40.6677,-74.18299,
40.66778,-74.18305,
40.66788,-74.1831,
40.66796,-74.18314,
40.66858,-74.18337,
40.66864,-74.18341,
40.66904,-74.18363,
40.66924,-74.18374,
40.66961,-74.18395,
40.66961,-74.18395,
40.67047,-74.18448,
40.67149,-74.18508,
40.67174,-74.18523,
40.67186,-74.18531,
40.67198,-74.18539,
40.6721,-74.18548,
40.67222,-74.18557,
40.67235,-74.18568,
40.67245,-74.18577,
40.67256,-74.18588,
40.67267,-74.18599,
40.67278,-74.1861,
40.67288,-74.18622,
40.67299,-74.18635,
40.6731,-74.18648,
40.6732,-74.18661,
40.6733,-74.18674,
40.67339,-74.18688,
40.67348,-74.18702,
40.67357,-74.18717,
40.67366,-74.18732,
40.67374,-74.18747,
40.67382,-74.18761,
40.67393,-74.1878,
40.6745,-74.18882,
40.67457,-74.18894,
40.67463,-74.18905,
40.67469,-74.18914,
40.67474,-74.18923,
40.6748,-74.18931,
40.67486,-74.1894,
40.67491,-74.18947,
40.67496,-74.18955,
40.67501,-74.18961,
40.67515,-74.1898,
40.6752,-74.18987,
40.67532,-74.19002,
40.67537,-74.19008,
40.67543,-74.19015,
40.67547,-74.19021,
40.67552,-74.19026,
40.67557,-74.19031,
40.67563,-74.19037,
40.67595,-74.19068,
40.67608,-74.19081,
40.67617,-74.19089,
40.67629,-74.19101,
40.67644,-74.19113,
40.67653,-74.1912,
40.67663,-74.19128,
40.67677,-74.19138,
40.67687,-74.19145,
40.67687,-74.19145,
40.67701,-74.19155,
40.67711,-74.19161,
40.67718,-74.19166,
40.67731,-74.19174,
40.67853,-74.19241,
40.67885,-74.19259,
40.67893,-74.19263,
40.679,-74.19267,
40.67907,-74.19269,
40.67913,-74.19272,
40.6792,-74.19275,
40.67926,-74.19277,
40.67937,-74.19281,
40.67946,-74.19284,
40.67954,-74.19286,
40.67961,-74.19288,
40.67968,-74.1929,
40.67974,-74.19291,
40.67981,-74.19293,
40.67988,-74.19294,
40.67994,-74.19294,
40.68,-74.19295,
40.68007,-74.19295,
40.68014,-74.19295,
40.6802,-74.19295,
40.68025,-74.19295,
40.68031,-74.19294,
40.68037,-74.19293,
40.68042,-74.19292,
40.68047,-74.19291,
40.68052,-74.19289,
40.68057,-74.19287,
40.68062,-74.19286,
40.68068,-74.19283,
40.68074,-74.19281,
40.68079,-74.19278,
40.68085,-74.19276,
40.68109,-74.19264,
40.68114,-74.19261,
40.68119,-74.19259,
40.68125,-74.19257,
40.68133,-74.19254,
40.68143,-74.19251,
40.68149,-74.19249,
40.68154,-74.19248,
40.6816,-74.19247,
40.68165,-74.19246,
40.6817,-74.19245,
40.68176,-74.19244,
40.68232,-74.19241,
40.68242,-74.1924,
40.68254,-74.19241,
40.68265,-74.19241,
40.6832,-74.19245,
40.6832,-74.19245,
40.68364,-74.1925,
40.68386,-74.19249,
40.68407,-74.19251,
40.6843,-74.19251,
40.68452,-74.19252,
40.68474,-74.19253,
40.68496,-74.19253,
40.68518,-74.19253,
40.68706,-74.1925,
40.68728,-74.1925,
40.6874,-74.1925,
40.6875,-74.19249,
40.68762,-74.19248,
40.68772,-74.19246,
40.68784,-74.19244,
40.68794,-74.19242,
40.68805,-74.19239,
40.68816,-74.19236,
40.68827,-74.19233,
40.68837,-74.1923,
40.68848,-74.19226,
40.68859,-74.19223,
40.6887,-74.19219,
40.6887,-74.19219,
40.6888,-74.19215,
40.6889,-74.19211,
40.68901,-74.19206,
40.68912,-74.19201,
40.68922,-74.19197,
40.68933,-74.19192,
40.68995,-74.19162,
40.69005,-74.19156,
40.69016,-74.1915,
40.69026,-74.19145,
40.69035,-74.19139,
40.69045,-74.19133,
40.69055,-74.19127,
40.69066,-74.19119,
40.69075,-74.19112,
40.69085,-74.19104,
40.69094,-74.19097,
40.69103,-74.19089,
40.69112,-74.1908,
40.69122,-74.1907,
40.69129,-74.19063,
40.69138,-74.19053,
40.69146,-74.19044,
40.69154,-74.19034,
40.69162,-74.19024,
40.69178,-74.19004,
40.69193,-74.18983,
40.69286,-74.18858,
40.69332,-74.18797,
40.6934,-74.18786,
40.69348,-74.18777,
40.69357,-74.18767,
40.69365,-74.18757,
40.69374,-74.18748,
40.69382,-74.18739,
40.6939,-74.1873,
40.69399,-74.18722,
40.69408,-74.18713,
40.69408,-74.18713,
40.69444,-74.18679,
40.69453,-74.1867,
40.69462,-74.18662,
40.69471,-74.18654,
40.69506,-74.18624,
40.69523,-74.18609,
40.69542,-74.18594,
40.69598,-74.18549,
40.69598,-74.18549,
40.69609,-74.18542,
40.69618,-74.18537,
40.69627,-74.18532,
40.69634,-74.18527,
40.69642,-74.18523,
40.69648,-74.1852,
40.69654,-74.18517,
40.6966,-74.18514,
40.69666,-74.18512,
40.69672,-74.1851,
40.69677,-74.18508,
40.69683,-74.18507,
40.69689,-74.18505,
40.69695,-74.18504,
40.697,-74.18504,
40.69706,-74.18504,
40.69712,-74.18503,
40.69718,-74.18504,
40.69724,-74.18505,
40.6973,-74.18506,
40.69736,-74.18507,
40.69742,-74.18509,
40.69748,-74.18512,
40.69807,-74.18536,
40.69814,-74.18538,
40.6982,-74.1854,
40.69826,-74.18542,
40.69832,-74.18544,
40.69838,-74.18545,
40.69844,-74.18546,
40.69851,-74.18548,
40.69859,-74.18549,
40.69867,-74.1855,
40.69875,-74.1855,
40.69882,-74.1855,
40.69889,-74.18551,
40.69898,-74.1855,
40.69906,-74.1855,
40.69913,-74.18549,
40.6992,-74.18548,
40.69927,-74.18547,
40.69934,-74.18545,
40.69942,-74.18543,
40.69948,-74.18541,
40.69955,-74.18539,
40.69962,-74.18537,
40.69969,-74.18534,
40.69976,-74.18531,
40.69984,-74.18527,
40.6999,-74.18524,
40.69996,-74.18522,
40.70001,-74.18519,
40.70006,-74.18516,
40.70011,-74.18512,
40.70016,-74.18508,
40.7002,-74.18505,
40.70024,-74.185,
40.70028,-74.18496,
40.70032,-74.18491,
40.70058,-74.18457,
40.70083,-74.18424,
40.70086,-74.1842,
40.7009,-74.18416,
40.70095,-74.18412,
40.70099,-74.18409,
40.70104,-74.18406,
40.70108,-74.18404,
40.70113,-74.18402,
40.70118,-74.184,
40.70123,-74.18399,
40.70129,-74.18399,
40.70134,-74.18399,
40.7014,-74.18399,
40.70145,-74.18399,
40.70152,-74.184,
40.70158,-74.18402,
40.70165,-74.18403,
40.70171,-74.18406,
40.70178,-74.18409,
40.70185,-74.18412,
40.7019,-74.18415,
40.70195,-74.18419,
40.70199,-74.18422,
40.70203,-74.18426,
40.70207,-74.1843,
40.70211,-74.18435,
40.70214,-74.1844,
40.70216,-74.18445,
40.70219,-74.1845,
40.70221,-74.18456,
40.70222,-74.18461,
40.70223,-74.18466,
40.70224,-74.18472,
40.70224,-74.18477,
40.70224,-74.18483,
40.70223,-74.18488,
40.7022,-74.18544,
40.70214,-74.18663,
40.70216,-74.18673,
40.7022,-74.18683,
40.70224,-74.18688,
40.70227,-74.18694,
40.70229,-74.18701,
40.70229,-74.18708,
40.70227,-74.18715,
40.70227,-74.18715,
40.70223,-74.18721,
40.70219,-74.18725,
40.70219,-74.18725,
40.70213,-74.18728,
40.70207,-74.18728,
40.70202,-74.18726,
40.70197,-74.18721,
40.70194,-74.18716,
40.70192,-74.18709,
40.70192,-74.18703,
40.70193,-74.18696,
40.70195,-74.1869,
40.70199,-74.18685,
40.70204,-74.18671,
40.70206,-74.18661,
40.70206,-74.18661,
40.70207,-74.18646,
40.70206,-74.18632,
40.70203,-74.18619,
40.70198,-74.18609,
40.70193,-74.186,
40.70187,-74.18594,
40.70179,-74.18588,
40.70172,-74.18585,
40.70157,-74.18581,
40.70135,-74.18579,
40.7013,-74.1858,
40.70094,-74.1859,
40.70084,-74.18595,
40.70048,-74.18614,
40.70038,-74.1862,
40.70002,-74.18639,
40.69982,-74.1865,
40.69982,-74.1865,
40.69978,-74.18654,
40.69976,-74.18659,
40.69974,-74.18664,
40.69973,-74.1867,
40.69971,-74.18676,
40.69971,-74.18682,
40.69969,-74.18694,
40.69967,-74.18731,
40.69963,-74.18771,
40.69963,-74.18781,
40.69961,-74.18804,
40.6996,-74.18809,
40.69959,-74.18814,
40.69958,-74.18819,
40.69956,-74.18824,
40.69933,-74.18907,
40.6992,-74.18957,
40.6992,-74.18957,
40.69916,-74.18959,
40.69906,-74.18966,
40.69901,-74.18976,
40.69896,-74.18989,
40.6989,-74.19002,
40.69861,-74.19072,
40.69859,-74.19076,
40.69855,-74.19079,
40.69855,-74.19079,
40.69847,-74.19052,
40.69847,-74.19052,
40.69789,-74.19085,
40.69736,-74.19116,
40.69726,-74.19116,
40.69715,-74.19117,
40.69711,-74.1912,
40.69711,-74.1912,
40.69711,-74.1912,
40.69689,-74.19133,
40.69672,-74.19143,
40.69663,-74.19143,
31.13662,-81.5801,
31.13678,-81.58042,
31.13708,-81.58125,
31.13716,-81.58146,
31.13716,-81.58146,
31.13784,-81.58108,
31.13791,-81.58104,
31.13856,-81.58067,
31.13884,-81.58054,
31.1389,-81.58051,
31.13905,-81.58043,
31.13921,-81.58034,
31.13927,-81.58023,
31.13947,-81.58015,
31.13947,-81.58015,
31.13953,-81.58003,
31.13957,-81.57985,
31.13913,-81.5788,
31.13882,-81.57804,
31.13882,-81.57804,
31.13862,-81.57771,
31.13846,-81.5775,
31.13835,-81.57738,
31.13824,-81.57729,
31.1381,-81.57721,
31.13798,-81.57715,
31.13785,-81.5771,
31.13771,-81.57707,
31.13759,-81.57707,
31.1373,-81.57706,
31.13699,-81.57707,
31.13656,-81.57708,
31.13599,-81.57709,
31.13558,-81.57709,
31.13543,-81.5771,
31.13528,-81.57713,
31.13511,-81.57717,
31.13488,-81.57722,
31.13469,-81.5773,
31.13451,-81.57738,
31.13434,-81.57748,
31.13424,-81.57754,
31.13373,-81.57786,
31.13288,-81.57839,
31.13176,-81.57908,
31.13137,-81.57933,
31.12987,-81.58016,
31.11922,-81.58698,
31.11856,-81.58741,
31.11808,-81.58772,
31.11794,-81.58781,
31.11712,-81.58832,
31.1165,-81.58872,
31.1084,-81.59391,
31.10717,-81.59467,
31.10717,-81.59467,
31.10264,-81.5976,
31.09482,-81.60261,
31.09467,-81.6027,
31.09268,-81.60407,
31.09237,-81.60431,
31.0908,-81.60549,
31.08992,-81.60625,
31.08992,-81.60625,
31.08992,-81.60625,
31.08866,-81.60733,
31.08594,-81.60995,
31.0837,-81.61228,
31.08017,-81.61577,
31.0784,-81.61755,
31.07284,-81.62325,
31.07085,-81.62519,
31.06123,-81.63492,
31.06123,-81.63492,
31.06004,-81.63613,
31.05268,-81.64354,
31.04834,-81.64788,
31.04716,-81.64891,
31.04657,-81.64937,
31.04596,-81.6498,
31.04487,-81.65052,
31.04372,-81.65116,
31.04263,-81.65169,
31.04195,-81.65197,
31.04123,-81.65223,
31.0406,-81.65245,
31.03989,-81.65267,
31.03859,-81.65301,
31.03613,-81.6537,
31.03313,-81.65452,
31.02836,-81.65583,
31.02555,-81.65661,
31.01804,-81.65867,
31.0163,-81.65915,
31.01603,-81.65922,
30.99286,-81.66559,
30.98984,-81.66655,
30.98754,-81.66743,
30.98424,-81.66898,
30.9823,-81.66995,
30.9682,-81.67671,
30.96337,-81.67903,
30.95963,-81.68083,
30.95751,-81.68181,
30.95527,-81.68286,
30.95439,-81.6833,
30.95351,-81.68376,
30.95233,-81.68434,
30.95048,-81.68523,
30.94966,-81.68559,
30.94966,-81.68559,
30.94905,-81.68582,
30.94826,-81.68608,
30.94751,-81.68626,
30.94751,-81.68626,
30.94751,-81.68626,
30.94711,-81.68636,
30.94587,-81.68657,
30.94545,-81.6866,
30.94481,-81.68662,
30.93813,-81.68659,
30.93661,-81.68658,
30.92662,-81.68654,
30.91238,-81.68645,
30.91196,-81.68645,
30.90295,-81.68642,
30.89858,-81.6864,
30.89569,-81.68638,
30.89245,-81.68637,
30.88791,-81.68636,
30.88308,-81.68632,
30.8809,-81.68628,
30.87961,-81.6862,
30.87831,-81.68604,
30.87697,-81.68581,
30.87565,-81.68551,
30.87476,-81.68528,
30.87325,-81.68481,
30.87228,-81.68447,
30.87075,-81.68386,
30.8698,-81.68343,
30.85461,-81.67619,
30.85144,-81.67468,
30.84712,-81.67261,
30.84381,-81.67105,
30.84277,-81.67063,
30.84224,-81.67044,
30.84171,-81.67028,
30.84098,-81.67008,
30.83966,-81.66979,
30.83836,-81.6695,
30.8371,-81.66925,
30.83093,-81.66792,
30.83093,-81.66792,
30.81997,-81.66554,
30.81613,-81.66467,
30.8032,-81.66188,
30.79893,-81.66097,
30.79605,-81.66034,
30.79114,-81.65929,
30.79026,-81.65909,
30.78976,-81.65898,
30.78922,-81.65887,
30.78852,-81.65872,
30.78852,-81.65872,
30.78852,-81.65872,
30.77167,-81.65509,
30.76364,-81.65339,
30.75901,-81.65243,
30.75442,-81.65144,
30.75411,-81.65138,
30.75368,-81.65131,
30.75347,-81.65129,
30.75305,-81.65126,
30.75252,-81.65124,
30.75221,-81.65125,
30.75178,-81.65127,
30.75125,-81.65133,
30.75081,-81.6514,
30.7504,-81.65147,
30.7499,-81.6516,
30.74947,-81.65174,
30.74918,-81.65186,
30.74877,-81.65203,
30.74847,-81.65218,
30.7469,-81.65299,
30.74583,-81.65354,
30.74558,-81.65368,
30.74452,-81.65423,
30.7425,-81.6553,
30.7376,-81.65787,
30.73141,-81.66112,
30.73141,-81.66112,
30.72641,-81.66373,
30.72242,-81.66584,
30.71605,-81.66919,
30.71605,-81.66919,
30.71473,-81.66986,
30.7127,-81.67091,
30.71209,-81.67125,
30.71172,-81.67144,
30.71072,-81.67195,
30.70908,-81.67282,
30.70486,-81.67503,
30.70382,-81.67556,
30.70306,-81.67588,
30.70195,-81.67628,
30.70148,-81.67642,
30.70076,-81.67659,
30.70001,-81.67674,
30.69949,-81.67681,
30.69896,-81.67686,
30.69821,-81.6769,
30.69746,-81.67691,
30.69675,-81.67687,
30.69603,-81.67679,
30.69504,-81.67661,
30.69403,-81.67637,
30.69319,-81.67611,
30.69161,-81.67555,
30.67897,-81.67108,
30.67897,-81.67108,
30.66391,-81.66576,
30.66371,-81.66569,
30.66337,-81.66557,
30.65866,-81.66391,
30.65422,-81.66234,
30.62996,-81.65379,
30.62338,-81.65147,
30.62338,-81.65147,
30.61954,-81.65014,
30.61913,-81.64999,
30.61451,-81.64834,
30.61251,-81.64765,
30.6066,-81.64558,
30.60552,-81.64527,
30.60442,-81.64502,
30.60442,-81.64502,
30.60442,-81.64502,
30.60439,-81.64502,
30.60332,-81.64486,
30.60217,-81.64474,
30.60111,-81.64471,
30.60056,-81.64471,
30.59977,-81.64475,
30.59896,-81.64483,
30.58868,-81.6464,
30.58781,-81.64653,
30.58418,-81.64706,
30.58305,-81.64714,
30.5819,-81.64714,
30.58045,-81.64704,
30.57901,-81.64682,
30.5766,-81.64625,
30.5749,-81.64583,
30.57245,-81.64522,
30.54631,-81.63873,
30.54405,-81.63828,
30.54302,-81.63809,
30.54249,-81.638,
30.5405,-81.6377,
30.53098,-81.63667,
30.52224,-81.63573,
30.52216,-81.63573,
30.52216,-81.63573,
30.51781,-81.63525,
30.51741,-81.63521,
30.51347,-81.6348,
30.51152,-81.63457,
30.51061,-81.63451,
30.50942,-81.63448,
30.50858,-81.63452,
30.50774,-81.63462,
30.50676,-81.63481,
30.50596,-81.63501,
30.5051,-81.63529,
30.50416,-81.63567,
30.50307,-81.63618,
30.50013,-81.63752,
30.49337,-81.64063,
30.49239,-81.64105,
30.49162,-81.64136,
30.49082,-81.64164,
30.48911,-81.64217,
30.48821,-81.64239,
30.4873,-81.64258,
30.48619,-81.64283,
30.48564,-81.64295,
30.48564,-81.64295,
30.48183,-81.64376,
30.48131,-81.64387,
30.47846,-81.64446,
30.47741,-81.64468,
30.47583,-81.64503,
